history_date,temperature,precipitation,humidity
20230607T2200,16.230246,0.0,63.02512
20230607T2300,15.450245,0.0,66.17415
20230608T0000,14.490245,0.0,71.46978
20230608T0100,13.880245,0.0,76.657646
20230608T0200,13.170245,0.0,81.719505
20230608T0300,12.690246,0.0,86.40178
20230608T0400,13.220245,0.0,86.68805
20230608T0500,15.490245,0.0,78.26085
20230608T0600,17.910246,0.0,66.92732
20230608T0700,19.950245,0.0,56.808754
20230608T0800,22.010244,0.0,51.200714
20230608T0900,23.900246,0.0,45.00458
20230608T1000,25.180244,0.0,39.079674
20230608T1100,26.370245,0.0,35.582188
20230608T1200,27.150246,0.0,34.02364
20230608T1300,27.750246,0.0,30.159985
20230608T1400,27.560246,0.0,30.188927
20230608T1500,28.320246,0.0,27.46934
20230608T1600,27.240246,0.2,29.207222
20230608T1700,26.590246,0.0,31.98912
20230608T1800,25.250246,0.0,42.95559
20230608T1900,23.880245,0.0,36.883217
20230608T2000,20.600245,0.0,51.268654
20230608T2100,18.350245,0.0,61.798855
20230608T2200,16.690245,0.0,74.31299
20230608T2300,16.180246,0.0,78.31416
20230609T0000,15.100245,0.0,83.28725
20230609T0100,14.110246,0.0,87.123375
20230609T0200,13.580245,0.0,89.06022
20230609T0300,13.320246,0.0,90.04929
20230609T0400,13.270246,0.0,90.1052
20230609T0500,15.620245,0.0,80.914085
20230609T0600,18.020245,0.0,70.680435
20230609T0700,20.280245,0.0,60.587364
20230609T0800,22.300245,0.0,54.277714
20230609T0900,24.150246,0.0,49.184875
20230609T1000,26.030245,0.0,40.975822
20230609T1100,27.310246,0.0,35.992706
20230609T1200,28.620245,0.0,31.763157
20230609T1300,29.330246,0.0,28.683752
20230609T1400,29.600245,0.0,26.115133
20230609T1500,29.170246,0.0,26.958174
20230609T1600,29.080246,0.0,28.133472
20230609T1700,28.310246,0.0,29.40541
20230609T1800,26.930244,0.0,35.241344
20230609T1900,24.570246,0.0,42.254257
20230609T2000,22.560246,0.0,48.431137
20230609T2100,21.540245,0.0,51.933723
20230609T2200,20.640245,0.0,57.36071
20230609T2300,20.990246,0.0,54.37196
20230610T0000,19.390245,0.0,62.909714
20230610T0100,18.260244,0.0,69.20599
20230610T0200,16.580246,0.0,78.529495
20230610T0300,16.280245,0.0,81.32341
20230610T0400,15.570246,0.0,86.7506
20230610T0500,17.830246,0.0,77.74595
20230610T0600,20.010244,0.0,68.1172
20230610T0700,21.700245,0.0,61.51927
20230610T0800,23.300245,0.0,54.71156
20230610T0900,24.720245,0.0,48.345116
20230610T1000,26.390245,0.0,42.876614
20230610T1100,27.400246,0.0,38.112423
20230610T1200,28.370245,0.0,33.77709
20230610T1300,28.830246,0.0,31.672901
20230610T1400,29.320246,0.0,30.413504
20230610T1500,29.560246,0.0,30.378141
20230610T1600,29.410246,0.0,30.787626
20230610T1700,28.890245,0.0,30.622221
20230610T1800,27.540245,0.0,34.31757
20230610T1900,25.700245,0.0,37.757534
20230610T2000,23.640245,0.0,45.414265
20230610T2100,22.370245,0.0,53.127106
20230610T2200,20.360245,0.0,63.586746
20230610T2300,19.130245,0.0,68.65508
20230611T0000,18.710245,0.0,71.88695
20230611T0100,17.660246,0.0,76.86114
20230611T0200,16.940245,0.0,80.19559
20230611T0300,16.380245,0.0,84.26348
20230611T0400,16.450245,0.0,83.99672
20230611T0500,18.290245,0.0,76.26186
20230611T0600,20.690245,0.0,65.13218
20230611T0700,22.470245,0.0,57.547443
20230611T0800,24.170246,0.0,52.246464
20230611T0900,25.600245,0.0,48.140182
20230611T1000,26.770245,0.0,44.820236
20230611T1100,27.860245,0.0,40.124397
20230611T1200,29.050245,0.0,36.100117
20230611T1300,29.220245,0.0,34.974953
20230611T1400,29.580246,0.0,33.91403
20230611T1500,29.630245,0.0,32.90929
20230611T1600,29.620245,0.0,31.094618
20230611T1700,28.920246,0.0,28.823715
20230611T1800,27.920246,0.0,28.332869
20230611T1900,25.210245,0.0,38.463093
20230611T2000,24.690245,0.0,35.27053
20230611T2100,21.430244,0.0,46.841415
20230611T2200,19.650246,0.0,53.193718
20230611T2300,18.300245,0.0,58.481266
20230612T0000,17.600245,0.0,60.880665
20230612T0100,16.900246,0.0,62.840626
20230612T0200,15.920245,0.0,67.9961
20230612T0300,15.340245,0.0,71.20166
20230612T0400,14.140245,0.0,76.70054
20230612T0500,16.740246,0.0,68.39522
20230612T0600,19.610245,0.0,55.744453
20230612T0700,21.800245,0.0,46.347374
20230612T0800,23.540245,0.0,41.457043
20230612T0900,25.210245,0.0,36.39312
20230612T1000,26.830246,0.0,30.314365
20230612T1100,28.030245,0.0,27.710836
20230612T1200,28.780245,0.0,25.821875
20230612T1300,29.410246,0.0,24.333918
20230612T1400,29.750246,0.0,23.321823
20230612T1500,29.810246,0.0,22.653118
20230612T1600,29.540245,0.0,22.629786
20230612T1700,29.190245,0.0,21.643433
20230612T1800,27.950245,0.0,21.187788
20230612T1900,25.820246,0.0,25.14069
20230612T2000,23.280245,0.0,33.797104
20230612T2100,21.280245,0.0,40.113903
20230612T2200,19.300245,0.0,46.593945
20230612T2300,17.840246,0.0,50.48355
20230613T0000,16.400246,0.0,56.09154
20230613T0100,15.090245,0.0,59.611626
20230613T0200,14.010245,0.0,65.31568
20230613T0300,13.630245,0.0,66.13315
20230613T0400,13.870245,0.0,65.50863
20230613T0500,15.870245,0.0,60.71036
20230613T0600,18.520245,0.0,47.834084
20230613T0700,20.340246,0.0,38.614277
20230613T0800,21.830246,0.0,33.68252
20230613T0900,23.230246,0.0,30.578695
20230613T1000,24.800245,0.0,26.68401
20230613T1100,26.090246,0.0,24.757442
20230613T1200,27.120245,0.0,24.057926
20230613T1300,27.830246,0.0,23.912292
20230613T1400,28.250246,0.0,22.830593
20230613T1500,28.490246,0.0,21.357092
20230613T1600,28.370245,0.0,19.25446
20230613T1700,27.760244,0.0,16.795803
20230613T1800,26.620245,0.0,13.692192
20230613T1900,24.330246,0.0,14.779695
20230613T2000,21.040245,0.0,23.568542
20230613T2100,18.470245,0.0,33.31535
20230613T2200,16.640245,0.0,39.6759
20230613T2300,15.260245,0.0,45.467216
20230614T0000,14.770246,0.0,49.45233
20230614T0100,13.220245,0.0,55.75912
20230614T0200,12.040245,0.0,61.377174
20230614T0300,11.320246,0.0,65.19902
20230614T0400,10.720245,0.0,69.6904
20230614T0500,13.550245,0.0,62.047188
20230614T0600,17.050245,0.0,48.418587
20230614T0700,19.960245,0.0,37.94201
20230614T0800,22.380245,0.0,31.621687
20230614T0900,24.370245,0.0,27.634508
20230614T1000,25.900246,0.0,25.180248
20230614T1100,26.780245,0.0,24.135733
20230614T1200,27.250246,0.0,23.67399
20230614T1300,27.810246,0.0,22.81066
20230614T1400,27.850245,0.0,22.917559
20230614T1500,27.630245,0.0,22.859438
20230614T1600,26.950245,0.0,24.062923
20230614T1700,26.180244,0.0,24.435293
20230614T1800,25.090246,0.0,22.898472
20230614T1900,23.560246,0.0,26.887264
20230614T2000,21.640245,0.0,33.62727
20230614T2100,20.180244,0.0,38.51378
20230614T2200,18.240246,0.0,46.808613
20230614T2300,16.560246,0.0,55.178852
20230615T0000,15.460245,0.0,59.621708
20230615T0100,15.180245,0.0,59.962772
20230615T0200,15.010245,0.0,61.505302
20230615T0300,14.370245,0.0,65.57601
20230615T0400,13.880245,0.0,67.56291
20230615T0500,14.700245,0.0,70.21722
20230615T0600,17.240246,0.0,55.81224
20230615T0700,19.290245,0.0,49.24531
20230615T0800,21.480246,0.0,42.783653
20230615T0900,23.530245,0.0,36.908493
20230615T1000,25.180244,0.0,32.760494
20230615T1100,25.990246,0.0,29.421438
20230615T1200,26.740246,0.0,26.587057
20230615T1300,27.230246,0.0,24.49565
20230615T1400,27.690245,0.0,23.068968
20230615T1500,27.500246,0.0,22.6649
20230615T1600,26.880245,0.0,24.077925
20230615T1700,26.430244,0.0,25.574396
20230615T1800,25.820246,0.0,23.742132
20230615T1900,23.910246,0.0,28.212656
20230615T2000,21.170246,0.0,38.534813
20230615T2100,19.390245,0.0,46.396053
20230615T2200,17.950245,0.0,56.376804
20230615T2300,17.620245,0.0,57.683784
20230616T0000,16.250246,0.0,63.5439
20230616T0100,15.420245,0.0,69.46633
20230616T0200,14.440246,0.0,74.16327
20230616T0300,14.090245,0.0,77.31361
20230616T0400,13.5602455,0.0,80.73633
20230616T0500,15.540245,0.0,73.76487
20230616T0600,18.240246,0.0,61.074326
20230616T0700,20.750246,0.0,52.141094
20230616T0800,22.990246,0.0,42.95153
20230616T0900,24.800245,0.0,34.84765
20230616T1000,25.960245,0.0,28.255434
20230616T1100,26.840246,0.0,24.42472
20230616T1200,27.500246,0.0,22.112003
20230616T1300,27.920246,0.0,20.690144
20230616T1400,28.240246,0.0,19.652126
20230616T1500,28.270245,0.0,19.786121
20230616T1600,28.120245,0.0,19.790644
20230616T1700,27.540245,0.0,20.636934
20230616T1800,26.620245,0.0,21.897097
20230616T1900,24.150246,0.0,28.320127
20230616T2000,22.540245,0.0,33.280247
20230616T2100,21.440245,0.0,36.913563
20230616T2200,19.620245,0.0,40.019886
20230616T2300,18.320246,0.0,43.753674
20230617T0000,16.580246,0.0,49.99568
20230617T0100,14.440246,0.0,59.82029
20230617T0200,12.820246,0.0,67.28684
20230617T0300,11.790245,0.0,74.39273
20230617T0400,11.840245,0.0,79.563805
20230617T0500,14.890245,0.0,67.36601
20230617T0600,17.860245,0.0,53.991077
20230617T0700,20.700245,0.0,46.859726
20230617T0800,23.460245,0.0,40.82309
20230617T0900,25.640245,0.0,34.008827
20230617T1000,27.540245,0.0,26.384262
20230617T1100,28.520245,0.0,23.12671
20230617T1200,29.180244,0.0,21.93049
20230617T1300,29.640245,0.0,21.397923
20230617T1400,29.970245,0.0,20.299343
20230617T1500,29.980246,0.0,20.244944
20230617T1600,29.860245,0.0,20.615923
20230617T1700,29.430244,0.0,21.2843
20230617T1800,28.740246,0.0,28.891382
20230617T1900,26.900246,0.0,26.28187
20230617T2000,24.020245,0.0,34.55241
20230617T2100,20.610245,0.0,42.739265
20230617T2200,19.680244,0.0,46.925194
20230617T2300,18.280245,0.0,50.882313
20230618T0000,17.020245,0.0,56.947166
20230618T0100,15.470245,0.0,64.14436
20230618T0200,15.8102455,0.0,61.907955
20230618T0300,15.290245,0.0,64.19048
20230618T0400,15.240245,0.0,64.529594
20230618T0500,16.490246,0.0,65.16194
20230618T0600,19.460245,0.0,50.001396
20230618T0700,22.250246,0.0,43.73732
20230618T0800,25.010244,0.0,38.19966
20230618T0900,27.090246,0.0,34.699696
20230618T1000,28.620245,0.0,31.50809
20230618T1100,29.870245,0.0,29.44007
20230618T1200,30.840246,0.0,26.7738
20230618T1300,31.300245,0.0,26.41363
20230618T1400,31.270245,0.0,27.217358
20230618T1500,30.630245,0.0,28.121353
20230618T1600,30.220245,0.0,30.055069
20230618T1700,27.430244,0.0,38.475883
20230618T1800,26.500246,0.0,44.863316
20230618T1900,25.200245,0.0,50.903175
20230618T2000,23.000246,0.0,63.022816
20230618T2100,22.150246,0.0,65.23376
20230618T2200,22.670246,0.0,59.501846
20230618T2300,20.370245,0.0,68.278595
20230619T0000,20.430244,0.0,68.55731
20230619T0100,20.370245,0.0,69.66657
20230619T0200,19.650246,0.0,76.28121
20230619T0300,19.680244,0.0,80.56737
20230619T0400,19.390245,0.0,84.48735
20230619T0500,20.120245,0.0,82.02489
20230619T0600,21.110245,0.0,75.83007
20230619T0700,21.960245,0.0,70.73694
20230619T0800,23.760244,0.0,63.555256
20230619T0900,25.480246,0.0,54.799046
20230619T1000,27.030245,0.0,50.790062
20230619T1100,27.660246,0.0,46.27482
20230619T1200,28.120245,0.0,42.379898
20230619T1300,29.000246,0.0,39.427387
20230619T1400,29.530245,0.0,37.564236
20230619T1500,29.930244,0.0,37.30901
20230619T1600,30.490246,0.0,36.123486
20230619T1700,30.360245,0.0,34.65153
20230619T1800,28.880245,0.0,36.43499
20230619T1900,26.380245,0.0,45.777885
20230619T2000,24.780245,0.0,53.2273
20230619T2100,23.020245,0.4,62.10059
20230619T2200,21.940245,0.7,70.687996
20230619T2300,20.710245,0.4,82.40956
20230620T0000,20.020245,0.5,90.41457
20230620T0100,19.680244,0.2,93.34308
20230620T0200,19.330246,0.0,95.46622
20230620T0300,19.440245,0.0,92.98
20230620T0400,19.090246,0.0,94.50128
20230620T0500,19.590246,0.0,93.39772
20230620T0600,20.980246,0.0,88.019646
20230620T0700,23.010244,0.0,75.412994
20230620T0800,25.210245,0.0,63.828613
20230620T0900,27.190245,0.0,56.38913
20230620T1000,28.610245,0.0,49.221165
20230620T1100,29.990246,0.0,43.977646
20230620T1200,31.300245,0.0,38.62378
20230620T1300,31.980246,0.0,35.74327
20230620T1400,32.320248,0.0,34.991035
20230620T1500,32.000248,0.2,36.050346
20230620T1600,29.950245,0.2,40.836235
20230620T1700,25.990246,1.8,64.11602
20230620T1800,25.100245,2.2,73.24386
20230620T1900,24.320246,0.0,77.81279
20230620T2000,23.080246,0.0,84.084755
20230620T2100,22.000246,0.0,88.70652
20230620T2200,21.480246,0.0,77.05519
20230620T2300,20.560246,0.0,81.40409
20230621T0000,20.230246,0.0,82.77182
20230621T0100,20.120245,0.0,83.87064
20230621T0200,20.180244,0.0,84.625404
20230621T0300,20.340246,0.0,84.42816
20230621T0400,20.270245,0.0,84.31375
20230621T0500,20.560246,0.1,83.336845
20230621T0600,20.810246,0.4,83.04956
20230621T0700,20.510244,0.0,85.08933
20230621T0800,20.180244,0.3,86.52135
20230621T0900,21.780245,0.4,77.63935
20230621T1000,24.130245,0.0,66.78431
20230621T1100,25.910246,0.0,58.560833
20230621T1200,27.450245,0.0,50.833958
20230621T1300,27.750246,0.0,50.587727
20230621T1400,27.660246,0.0,52.535526
20230621T1500,27.160246,0.0,54.97084
20230621T1600,27.220245,0.0,54.70723
20230621T1700,27.360245,0.0,54.051563
20230621T1800,26.580246,0.0,58.829636
20230621T1900,25.160246,0.0,63.01537
20230621T2000,23.330246,0.0,70.14058
20230621T2100,21.820246,0.0,75.653725
20230621T2200,21.400246,0.0,76.50628
20230621T2300,20.270245,0.0,82.67144
20230622T0000,19.900246,0.0,83.31442
20230622T0100,19.340246,0.0,85.8393
20230622T0200,19.120245,0.0,85.92709
20230622T0300,19.690245,0.0,84.681076
20230622T0400,18.450245,0.0,91.69916
20230622T0500,19.590246,0.0,88.687386
20230622T0600,21.330246,0.0,82.483116
20230622T0700,22.640245,0.0,76.84116
20230622T0800,24.010244,0.0,72.64833
20230622T0900,25.660246,0.0,68.447075
20230622T1000,26.460245,0.0,66.83239
20230622T1100,27.530245,0.0,60.814053
20230622T1200,28.520245,0.0,56.319332
20230622T1300,29.430244,0.0,53.11429
20230622T1400,27.730246,2.9,57.163254
20230622T1500,23.480246,5.8,81.458534
20230622T1600,24.860245,0.0,73.52332
20230622T1700,23.730246,0.0,73.05771
20230622T1800,21.460245,1.4,77.83859
20230622T1900,20.090246,0.8,80.87911
20230622T2000,18.760244,0.6,86.27692
20230622T2100,18.380245,0.2,88.25137
20230622T2200,18.450245,0.3,88.9932
20230622T2300,18.310246,0.3,88.92538
20230623T0000,18.010244,0.5,90.10494
20230623T0100,17.870245,0.3,89.691895
20230623T0200,17.990246,0.1,88.78613
20230623T0300,17.560246,0.0,89.553696
20230623T0400,17.510244,0.0,89.66506
20230623T0500,17.700245,0.0,88.13742
20230623T0600,18.280245,0.0,85.02026
20230623T0700,19.380245,0.0,77.32877
20230623T0800,20.530245,0.1,68.84466
20230623T0900,21.830246,0.0,60.08208
20230623T1000,23.080246,0.0,53.276234
20230623T1100,24.380245,0.0,46.196857
20230623T1200,25.260244,0.0,42.195156
20230623T1300,25.610245,0.0,40.102333
20230623T1400,25.810246,0.0,38.633675
20230623T1500,25.960245,0.0,37.5787
20230623T1600,25.880245,0.0,36.80651
20230623T1700,25.430244,0.0,37.45304
20230623T1800,24.540245,0.0,40.14819
20230623T1900,22.030245,0.0,52.2017
20230623T2000,18.950245,0.0,65.354774
20230623T2100,18.970245,0.0,64.842926
20230623T2200,18.120245,0.0,66.1769
20230623T2300,17.220245,0.0,69.780846
20230624T0000,16.870245,0.0,72.30609
20230624T0100,15.400246,0.0,79.714294
20230624T0200,14.0602455,0.0,87.17623
20230624T0300,13.230246,0.0,91.91337
20230624T0400,13.080245,0.0,92.88378
20230624T0500,15.740245,0.0,85.1906
20230624T0600,18.450245,0.0,72.786064
20230624T0700,20.810246,0.0,61.96026
20230624T0800,23.010244,0.0,52.839775
20230624T0900,24.750246,0.0,46.115597
20230624T1000,25.870245,0.0,42.33807
20230624T1100,26.870245,0.0,38.83035
20230624T1200,27.720245,0.0,36.30125
20230624T1300,28.350245,0.0,34.50005
20230624T1400,28.760244,0.0,33.415897
20230624T1500,28.920246,0.0,32.492867
20230624T1600,28.860245,0.0,31.915773
20230624T1700,28.470245,0.0,31.763824
20230624T1800,27.390245,0.0,35.442627
20230624T1900,24.660246,0.0,45.30533
20230624T2000,22.090246,0.0,52.07919
20230624T2100,19.960245,0.0,61.682537
20230624T2200,18.080246,0.0,69.35295
20230624T2300,17.180244,0.0,72.84341
20230625T0000,16.330246,0.0,76.39562
20230625T0100,15.300245,0.0,80.709816
20230625T0200,14.380245,0.0,84.47927
20230625T0300,13.580245,0.0,89.5933
20230625T0400,13.520246,0.0,90.96412
20230625T0500,16.080246,0.0,81.02986
20230625T0600,19.020245,0.0,68.00489
20230625T0700,21.640245,0.0,55.99978
20230625T0800,23.880245,0.0,46.30436
20230625T0900,25.610245,0.0,40.721783
20230625T1000,27.020245,0.0,36.07918
20230625T1100,28.260244,0.0,32.766445
20230625T1200,29.370245,0.0,30.325392
20230625T1300,30.190245,0.0,28.00109
20230625T1400,30.780245,0.0,26.220264
20230625T1500,31.150246,0.0,25.170149
20230625T1600,31.290245,0.0,24.632399
20230625T1700,30.970245,0.0,25.362183
20230625T1800,29.540245,0.0,31.13477
20230625T1900,26.740246,0.0,38.871044
20230625T2000,25.380245,0.0,39.71727
20230625T2100,22.960245,0.0,48.604694
20230625T2200,21.040245,0.0,52.814175
20230625T2300,18.920246,0.0,63.81002
20230626T0000,18.290245,0.0,68.98417
20230626T0100,17.590246,0.0,73.78678
20230626T0200,17.310246,0.0,77.0579
20230626T0300,17.060246,0.0,79.22136
20230626T0400,17.220245,0.0,78.72782
20230626T0500,18.860245,0.0,73.336395
20230626T0600,21.900246,0.0,61.24551
20230626T0700,24.420246,0.0,52.175236
20230626T0800,26.140245,0.0,49.682762
20230626T0900,27.390245,0.0,47.534264
20230626T1000,28.340246,0.0,46.428123
20230626T1100,29.060246,0.0,42.721462
20230626T1200,29.580246,0.0,41.078064
20230626T1300,30.220245,0.0,38.574284
20230626T1400,30.340246,0.0,36.532032
20230626T1500,30.060246,0.0,35.488285
20230626T1600,29.010244,0.0,35.662754
20230626T1700,27.890245,0.0,35.67876
20230626T1800,26.280245,0.0,35.22268
20230626T1900,24.660246,0.0,37.817394
20230626T2000,22.760244,0.0,44.088783
20230626T2100,21.290245,0.0,48.34238
20230626T2200,19.840246,0.0,55.61692
20230626T2300,18.190245,0.0,61.555042
20230627T0000,17.320246,0.0,62.60044
20230627T0100,16.440247,0.0,66.47923
20230627T0200,15.840245,0.0,69.878914
20230627T0300,16.190247,0.0,68.14404
20230627T0400,16.020247,0.0,70.00863
20230627T0500,16.740246,0.0,70.29158
20230627T0600,18.160246,0.0,62.41853
20230627T0700,19.380245,0.0,56.96932
20230627T0800,20.840246,0.0,50.411045
20230627T0900,22.000246,0.0,45.566708
20230627T1000,23.160246,0.0,39.970764
20230627T1100,23.710245,0.0,38.085808
20230627T1200,24.520245,0.0,36.170914
20230627T1300,25.150246,0.0,34.428112
20230627T1400,25.610245,0.0,31.84204
20230627T1500,25.590246,0.0,31.945707
20230627T1600,25.740246,0.0,31.55285
20230627T1700,25.280245,0.0,31.422174
20230627T1800,24.320246,0.0,30.976162
20230627T1900,21.930244,0.0,38.728714
20230627T2000,19.360245,0.0,46.867264
20230627T2100,17.800245,0.0,53.20712
20230627T2200,16.950245,0.0,56.234177
20230627T2300,15.630245,0.0,62.586044
20230628T0000,15.130245,0.0,65.29988
20230628T0100,14.730246,0.0,68.9976
20230628T0200,14.680245,0.0,68.893745
20230628T0300,15.530245,0.0,65.655785
20230628T0400,15.360246,0.0,67.3297
20230628T0500,15.700245,0.0,71.22351
20230628T0600,17.060246,0.0,64.33177
20230628T0700,18.230246,0.0,60.056984
20230628T0800,20.040245,0.0,52.620422
20230628T0900,21.680244,0.0,46.847775
20230628T1000,23.180244,0.0,42.65909
20230628T1100,24.640245,0.0,37.20209
20230628T1200,25.690245,0.0,34.582367
20230628T1300,26.140245,0.0,33.714123
20230628T1400,26.860245,0.0,33.08118
20230628T1500,27.560246,0.0,32.65734
20230628T1600,27.240246,0.0,33.84358
20230628T1700,26.980246,0.0,34.528927
20230628T1800,25.870245,0.0,35.58382
20230628T1900,23.990246,0.0,39.93755
20230628T2000,21.980246,0.0,47.501884
20230628T2100,19.870245,0.0,55.699066
20230628T2200,18.070246,0.0,65.597145
20230628T2300,16.840246,0.0,72.5406
20230629T0000,16.280245,0.0,76.33697
20230629T0100,16.110247,0.0,77.42862
20230629T0200,16.050245,0.0,78.501625
20230629T0300,15.350245,0.0,83.59276
20230629T0400,14.860246,0.0,88.00277
20230629T0500,16.770245,0.0,78.76456
20230629T0600,18.820246,0.0,68.41248
20230629T0700,21.020245,0.0,59.107395
20230629T0800,23.300245,0.0,50.968758
20230629T0900,25.270245,0.0,44.347996
20230629T1000,26.390245,0.0,41.404102
20230629T1100,27.490246,0.0,37.48614
20230629T1200,27.910246,0.1,36.816055
20230629T1300,27.860245,0.3,38.826458
20230629T1400,27.910246,0.0,37.7789
20230629T1500,28.120245,0.0,36.149338
20230629T1600,28.130245,0.0,36.392696
20230629T1700,28.070246,0.0,35.729515
20230629T1800,26.960245,0.2,39.66179
20230629T1900,25.350245,0.0,50.448574
20230629T2000,23.480246,0.0,58.888615
20230629T2100,22.040245,0.0,67.34481
20230629T2200,22.080246,0.0,64.88295
20230629T2300,20.700245,0.3,70.72868
20230630T0000,19.950245,0.4,76.083534
20230630T0100,19.520245,0.5,78.5543
20230630T0200,19.250246,0.5,81.81236
20230630T0300,19.410246,0.6,83.738
20230630T0400,19.550245,0.8,83.43376
20230630T0500,19.080246,0.9,86.03287
20230630T0600,18.970245,0.6,84.8753
20230630T0700,19.000246,1.2,84.93275
20230630T0800,19.450245,1.2,80.95101
20230630T0900,20.200245,0.7,76.859634
20230630T1000,20.010244,0.5,79.84205
20230630T1100,20.890245,0.2,74.78369
20230630T1200,20.430244,0.4,75.382095
20230630T1300,20.150246,0.3,75.91995
20230630T1400,20.670246,0.1,73.50999
20230630T1500,20.810246,0.0,72.26932
20230630T1600,20.500246,0.0,73.52788
20230630T1700,19.870245,0.4,76.80859
20230630T1800,19.170246,0.7,78.655334
20230630T1900,18.570246,0.2,82.09615
20230630T2000,18.000246,0.1,84.39002
20230630T2100,17.980246,0.0,83.14397
20230630T2200,17.410246,0.0,85.81118
20230630T2300,17.020245,0.0,86.38523
20230701T0000,16.900246,0.0,84.98273
20230701T0100,16.730246,0.0,83.75546
20230701T0200,16.460245,0.0,82.6903
20230701T0300,16.160246,0.0,81.78963
20230701T0400,15.830245,0.0,81.04947
20230701T0500,16.360247,0.0,77.51898
20230701T0600,17.850245,0.0,65.63652
20230701T0700,19.170246,0.0,55.669014
20230701T0800,20.450245,0.0,50.203686
20230701T0900,21.300245,0.0,47.698177
20230701T1000,22.170246,0.0,45.95332
20230701T1100,22.630245,0.0,46.76553
20230701T1200,23.120245,0.0,47.719852
20230701T1300,22.150246,0.0,52.964607
20230701T1400,21.600245,0.1,58.436504
20230701T1500,21.010244,0.0,62.699448
20230701T1600,20.770245,0.0,64.72603
20230701T1700,20.100245,0.1,70.982765
20230701T1800,19.810246,0.2,75.28081
20230701T1900,19.310246,0.2,81.19278
20230701T2000,18.870245,0.0,84.593475
20230701T2100,18.790245,0.0,85.45596
20230701T2200,18.230246,0.1,89.08982
20230701T2300,18.430244,0.2,88.934845
20230702T0000,18.290245,0.2,89.43676
20230702T0100,18.050245,0.2,89.247055
20230702T0200,17.930244,0.0,86.69661
20230702T0300,17.700245,0.0,83.59638
20230702T0400,17.480246,0.0,81.58709
20230702T0500,17.520245,0.0,80.695
20230702T0600,17.950245,0.0,77.46069
20230702T0700,18.770245,0.0,70.546074
20230702T0800,19.680244,0.0,65.21229
20230702T0900,20.650246,0.0,59.487206
20230702T1000,21.210245,0.0,59.308876
20230702T1100,22.020245,0.0,56.206024
20230702T1200,23.260244,0.0,52.455116
20230702T1300,24.010244,0.0,49.179623
20230702T1400,24.250246,0.0,48.568623
20230702T1500,24.470245,0.0,46.09952
20230702T1600,24.670246,0.0,43.511185
20230702T1700,24.390245,0.0,41.03248
20230702T1800,23.710245,0.0,39.24135
20230702T1900,21.830246,0.0,43.52951
20230702T2000,19.560246,0.0,53.27754
20230702T2100,17.600245,0.0,62.37183
20230702T2200,16.970245,0.0,61.722454
20230702T2300,16.870245,0.0,63.386627
20230703T0000,16.980246,0.0,63.754116
20230703T0100,16.780245,0.0,65.22633
20230703T0200,16.640245,0.0,65.811676
20230703T0300,16.830246,0.0,66.16311
20230703T0400,17.070246,0.0,65.86152
20230703T0500,17.810246,0.0,63.2622
20230703T0600,18.670246,0.0,60.283955
20230703T0700,19.840246,0.0,54.80354
20230703T0800,21.080246,0.0,50.10473
20230703T0900,22.010244,0.0,45.90864
20230703T1000,22.650246,0.0,44.50514
20230703T1100,22.900246,0.0,44.425865
20230703T1200,23.200245,0.0,43.857826
20230703T1300,23.730246,0.0,43.160526
20230703T1400,24.160246,0.0,41.605076
20230703T1500,24.360245,0.0,41.1895
20230703T1600,24.270245,0.0,40.998436
20230703T1700,24.020245,0.0,42.353874
20230703T1800,22.980246,0.0,44.62774
20230703T1900,21.790245,0.0,49.46344
20230703T2000,19.840246,0.0,60.123505
20230703T2100,18.930244,0.0,66.04445
20230703T2200,18.930244,0.0,68.34491
20230703T2300,18.540245,0.0,72.89755
20230704T0000,18.630245,0.2,74.841385
20230704T0100,18.140245,0.0,79.58264
20230704T0200,17.770245,0.1,82.52905
20230704T0300,17.730246,0.0,83.81646
20230704T0400,16.920246,0.0,88.1273
20230704T0500,17.670246,0.0,85.83754
20230704T0600,18.760244,0.0,81.17369
20230704T0700,20.140245,0.0,73.08705
20230704T0800,21.370245,0.0,64.68785
20230704T0900,22.510244,0.0,58.313374
20230704T1000,23.140245,0.0,54.67095
20230704T1100,24.260244,0.0,50.556137
20230704T1200,24.940245,0.0,46.01587
20230704T1300,25.300245,0.0,43.370045
20230704T1400,25.590246,0.0,41.39899
20230704T1500,25.870245,0.0,41.121487
20230704T1600,25.720245,0.0,40.079956
20230704T1700,26.030245,0.0,38.515514
20230704T1800,25.460245,0.0,39.73995
20230704T1900,23.700245,0.0,45.340206
20230704T2000,21.150246,0.0,59.255493
20230704T2100,20.030245,0.0,66.93155
20230704T2200,19.230246,0.0,71.421906
20230704T2300,18.640245,0.0,75.43
20230705T0000,18.360245,0.0,78.69005
20230705T0100,17.880245,0.0,84.923004
20230705T0200,18.650246,0.0,81.2641
20230705T0300,18.540245,0.0,80.98807
20230705T0400,18.590246,0.0,80.47351
20230705T0500,18.830246,0.0,79.67931
20230705T0600,18.420246,0.8,81.07696
20230705T0700,18.480246,1.9,80.45867
20230705T0800,18.500246,1.2,75.899475
20230705T0900,19.240246,0.0,67.64916
20230705T1000,19.810246,0.0,60.1562
20230705T1100,20.860245,0.0,54.22991
20230705T1200,21.760244,0.0,48.666855
20230705T1300,22.460245,0.0,44.90319
20230705T1400,23.350245,0.0,39.99806
